ID_DATE,DATE_SNAPSHOT,NUMERO_SEMAINE,NOM_MOIS,ANNEE,NUM_TRIMESTRE,INTITULE_TRIMESTRE,NB_JOURS_FERIES,FLAG_ANNEE_BISSEXTILE
885,03/06/2012,22,June     ,2012,2,T2,0,O
886,04/06/2012,23,June     ,2012,2,T2,0,O
887,05/06/2012,23,June     ,2012,2,T2,0,O
888,06/06/2012,23,June     ,2012,2,T2,0,O
889,07/06/2012,23,June     ,2012,2,T2,0,O
890,08/06/2012,23,June     ,2012,2,T2,0,O
891,09/06/2012,23,June     ,2012,2,T2,0,O
892,10/06/2012,23,June     ,2012,2,T2,0,O
893,11/06/2012,24,June     ,2012,2,T2,0,O
894,12/06/2012,24,June     ,2012,2,T2,0,O
895,13/06/2012,24,June     ,2012,2,T2,0,O
896,14/06/2012,24,June     ,2012,2,T2,0,O
897,15/06/2012,24,June     ,2012,2,T2,0,O
898,16/06/2012,24,June     ,2012,2,T2,0,O
899,17/06/2012,24,June     ,2012,2,T2,0,O
900,18/06/2012,25,June     ,2012,2,T2,0,O
901,19/06/2012,25,June     ,2012,2,T2,0,O
902,20/06/2012,25,June     ,2012,2,T2,0,O
903,21/06/2012,25,June     ,2012,2,T2,0,O
904,22/06/2012,25,June     ,2012,2,T2,0,O
905,23/06/2012,25,June     ,2012,2,T2,0,O
906,24/06/2012,25,June     ,2012,2,T2,0,O
907,25/06/2012,26,June     ,2012,2,T2,0,O
908,26/06/2012,26,June     ,2012,2,T2,0,O
909,27/06/2012,26,June     ,2012,2,T2,0,O
910,28/06/2012,26,June     ,2012,2,T2,0,O
911,29/06/2012,26,June     ,2012,2,T2,0,O
912,30/06/2012,26,June     ,2012,2,T2,0,O
913,01/07/2012,26,July     ,2012,3,T3,0,O
914,02/07/2012,27,July     ,2012,3,T3,0,O
915,03/07/2012,27,July     ,2012,3,T3,0,O
916,04/07/2012,27,July     ,2012,3,T3,0,O
917,05/07/2012,27,July     ,2012,3,T3,0,O
918,06/07/2012,27,July     ,2012,3,T3,0,O
919,07/07/2012,27,July     ,2012,3,T3,0,O
920,08/07/2012,27,July     ,2012,3,T3,0,O
921,09/07/2012,28,July     ,2012,3,T3,0,O
922,10/07/2012,28,July     ,2012,3,T3,0,O
923,11/07/2012,28,July     ,2012,3,T3,0,O
924,12/07/2012,28,July     ,2012,3,T3,0,O
925,13/07/2012,28,July     ,2012,3,T3,0,O
926,14/07/2012,28,July     ,2012,3,T3,0,O
927,15/07/2012,28,July     ,2012,3,T3,0,O
928,16/07/2012,29,July     ,2012,3,T3,0,O
929,17/07/2012,29,July     ,2012,3,T3,0,O
930,18/07/2012,29,July     ,2012,3,T3,1,O
931,19/07/2012,29,July     ,2012,3,T3,0,O
932,20/07/2012,29,July     ,2012,3,T3,0,O
933,21/07/2012,29,July     ,2012,3,T3,0,O
934,22/07/2012,29,July     ,2012,3,T3,0,O
935,23/07/2012,30,July     ,2012,3,T3,0,O
936,24/07/2012,30,July     ,2012,3,T3,0,O
937,25/07/2012,30,July     ,2012,3,T3,0,O
938,26/07/2012,30,July     ,2012,3,T3,0,O
939,27/07/2012,30,July     ,2012,3,T3,0,O
940,28/07/2012,30,July     ,2012,3,T3,0,O
941,29/07/2012,30,July     ,2012,3,T3,0,O
942,30/07/2012,31,July     ,2012,3,T3,0,O
943,31/07/2012,31,July     ,2012,3,T3,0,O
944,01/08/2012,31,August   ,2012,3,T3,0,O
945,02/08/2012,31,August   ,2012,3,T3,0,O
946,03/08/2012,31,August   ,2012,3,T3,0,O
947,04/08/2012,31,August   ,2012,3,T3,0,O
948,05/08/2012,31,August   ,2012,3,T3,0,O
949,06/08/2012,32,August   ,2012,3,T3,0,O
950,07/08/2012,32,August   ,2012,3,T3,0,O
951,08/08/2012,32,August   ,2012,3,T3,0,O
952,09/08/2012,32,August   ,2012,3,T3,0,O
953,10/08/2012,32,August   ,2012,3,T3,0,O
954,11/08/2012,32,August   ,2012,3,T3,0,O
955,12/08/2012,32,August   ,2012,3,T3,0,O
956,13/08/2012,33,August   ,2012,3,T3,0,O
957,14/08/2012,33,August   ,2012,3,T3,0,O
958,15/08/2012,33,August   ,2012,3,T3,0,O
959,16/08/2012,33,August   ,2012,3,T3,0,O
960,17/08/2012,33,August   ,2012,3,T3,0,O
961,18/08/2012,33,August   ,2012,3,T3,0,O
962,19/08/2012,33,August   ,2012,3,T3,0,O
963,20/08/2012,34,August   ,2012,3,T3,0,O
964,21/08/2012,34,August   ,2012,3,T3,0,O
965,22/08/2012,34,August   ,2012,3,T3,0,O
966,23/08/2012,34,August   ,2012,3,T3,0,O
967,24/08/2012,34,August   ,2012,3,T3,0,O
968,25/08/2012,34,August   ,2012,3,T3,0,O
969,26/08/2012,34,August   ,2012,3,T3,0,O
970,27/08/2012,35,August   ,2012,3,T3,0,O
971,28/08/2012,35,August   ,2012,3,T3,0,O
972,29/08/2012,35,August   ,2012,3,T3,0,O
973,30/08/2012,35,August   ,2012,3,T3,0,O
974,31/08/2012,35,August   ,2012,3,T3,0,O
975,01/09/2012,35,September,2012,3,T3,0,O
976,02/09/2012,35,September,2012,3,T3,0,O
977,03/09/2012,36,September,2012,3,T3,0,O
978,04/09/2012,36,September,2012,3,T3,0,O
979,05/09/2012,36,September,2012,3,T3,0,O
980,06/09/2012,36,September,2012,3,T3,0,O
981,07/09/2012,36,September,2012,3,T3,0,O
982,08/09/2012,36,September,2012,3,T3,0,O
983,09/09/2012,36,September,2012,3,T3,0,O
984,10/09/2012,37,September,2012,3,T3,0,O
985,11/09/2012,37,September,2012,3,T3,0,O
986,12/09/2012,37,September,2012,3,T3,0,O
987,13/09/2012,37,September,2012,3,T3,0,O
988,14/09/2012,37,September,2012,3,T3,0,O
989,15/09/2012,37,September,2012,3,T3,0,O
990,16/09/2012,37,September,2012,3,T3,0,O
991,17/09/2012,38,September,2012,3,T3,0,O
992,18/09/2012,38,September,2012,3,T3,0,O
993,19/09/2012,38,September,2012,3,T3,0,O
994,20/09/2012,38,September,2012,3,T3,0,O
995,21/09/2012,38,September,2012,3,T3,0,O
996,22/09/2012,38,September,2012,3,T3,0,O
997,23/09/2012,38,September,2012,3,T3,0,O
998,24/09/2012,39,September,2012,3,T3,0,O
999,25/09/2012,39,September,2012,3,T3,0,O
1000,26/09/2012,39,September,2012,3,T3,0,O
1001,27/09/2012,39,September,2012,3,T3,0,O
1002,28/09/2012,39,September,2012,3,T3,0,O
1003,29/09/2012,39,September,2012,3,T3,0,O
1004,30/09/2012,39,September,2012,3,T3,0,O
1005,01/10/2012,40,October  ,2012,4,T4,0,O
1006,02/10/2012,40,October  ,2012,4,T4,0,O
1007,03/10/2012,40,October  ,2012,4,T4,0,O
1008,04/10/2012,40,October  ,2012,4,T4,0,O
1009,05/10/2012,40,October  ,2012,4,T4,0,O
1010,06/10/2012,40,October  ,2012,4,T4,0,O
1011,07/10/2012,40,October  ,2012,4,T4,0,O
1012,08/10/2012,41,October  ,2012,4,T4,0,O
1013,09/10/2012,41,October  ,2012,4,T4,0,O
1014,10/10/2012,41,October  ,2012,4,T4,0,O
1015,11/10/2012,41,October  ,2012,4,T4,0,O
1016,12/10/2012,41,October  ,2012,4,T4,0,O
1017,13/10/2012,41,October  ,2012,4,T4,0,O
1018,14/10/2012,41,October  ,2012,4,T4,0,O
1019,15/10/2012,42,October  ,2012,4,T4,0,O
1020,16/10/2012,42,October  ,2012,4,T4,0,O
1021,17/10/2012,42,October  ,2012,4,T4,0,O
1022,18/10/2012,42,October  ,2012,4,T4,0,O
1023,19/10/2012,42,October  ,2012,4,T4,0,O
1024,20/10/2012,42,October  ,2012,4,T4,0,O
1025,21/10/2012,42,October  ,2012,4,T4,0,O
1026,22/10/2012,43,October  ,2012,4,T4,0,O
1027,23/10/2012,43,October  ,2012,4,T4,0,O
1028,24/10/2012,43,October  ,2012,4,T4,0,O
1029,25/10/2012,43,October  ,2012,4,T4,0,O
1030,26/10/2012,43,October  ,2012,4,T4,0,O
1031,27/10/2012,43,October  ,2012,4,T4,0,O
1032,28/10/2012,43,October  ,2012,4,T4,0,O
1033,29/10/2012,44,October  ,2012,4,T4,0,O
1034,30/10/2012,44,October  ,2012,4,T4,0,O
1035,31/10/2012,44,October  ,2012,4,T4,0,O
1036,01/11/2012,44,November ,2012,4,T4,0,O
1037,02/11/2012,44,November ,2012,4,T4,0,O
1038,03/11/2012,44,November ,2012,4,T4,0,O
1039,04/11/2012,44,November ,2012,4,T4,0,O
1040,05/11/2012,45,November ,2012,4,T4,0,O
1041,06/11/2012,45,November ,2012,4,T4,0,O
1042,07/11/2012,45,November ,2012,4,T4,0,O
1043,08/11/2012,45,November ,2012,4,T4,0,O
1044,09/11/2012,45,November ,2012,4,T4,0,O
1045,10/11/2012,45,November ,2012,4,T4,0,O
1046,11/11/2012,45,November ,2012,4,T4,0,O
1047,12/11/2012,46,November ,2012,4,T4,0,O
1048,13/11/2012,46,November ,2012,4,T4,0,O
1049,14/11/2012,46,November ,2012,4,T4,0,O
1050,15/11/2012,46,November ,2012,4,T4,0,O
1051,16/11/2012,46,November ,2012,4,T4,0,O
1052,17/11/2012,46,November ,2012,4,T4,0,O
1053,18/11/2012,46,November ,2012,4,T4,0,O
1054,19/11/2012,47,November ,2012,4,T4,0,O
1055,20/11/2012,47,November ,2012,4,T4,0,O
1056,21/11/2012,47,November ,2012,4,T4,0,O
1057,22/11/2012,47,November ,2012,4,T4,0,O
1058,23/11/2012,47,November ,2012,4,T4,0,O
1059,24/11/2012,47,November ,2012,4,T4,0,O
1060,25/11/2012,47,November ,2012,4,T4,0,O
1061,26/11/2012,48,November ,2012,4,T4,0,O
1062,27/11/2012,48,November ,2012,4,T4,0,O
1063,28/11/2012,48,November ,2012,4,T4,0,O
1064,29/11/2012,48,November ,2012,4,T4,0,O
1065,30/11/2012,48,November ,2012,4,T4,0,O
1066,01/12/2012,48,December ,2012,4,T4,0,O
1067,02/12/2012,48,December ,2012,4,T4,0,O
1068,03/12/2012,49,December ,2012,4,T4,0,O
1069,04/12/2012,49,December ,2012,4,T4,0,O
1070,05/12/2012,49,December ,2012,4,T4,0,O
1071,06/12/2012,49,December ,2012,4,T4,0,O
1072,07/12/2012,49,December ,2012,4,T4,0,O
1073,08/12/2012,49,December ,2012,4,T4,0,O
1074,09/12/2012,49,December ,2012,4,T4,0,O
1075,10/12/2012,50,December ,2012,4,T4,0,O
1076,11/12/2012,50,December ,2012,4,T4,0,O
1077,12/12/2012,50,December ,2012,4,T4,0,O
1078,13/12/2012,50,December ,2012,4,T4,0,O
1079,14/12/2012,50,December ,2012,4,T4,0,O
1080,15/12/2012,50,December ,2012,4,T4,0,O
1081,16/12/2012,50,December ,2012,4,T4,0,O
1082,17/12/2012,51,December ,2012,4,T4,0,O
1083,18/12/2012,51,December ,2012,4,T4,0,O
1084,19/12/2012,51,December ,2012,4,T4,0,O
1085,20/12/2012,51,December ,2012,4,T4,0,O
1086,21/12/2012,51,December ,2012,4,T4,0,O
1087,22/12/2012,51,December ,2012,4,T4,0,O
1088,23/12/2012,51,December ,2012,4,T4,0,O
1089,24/12/2012,52,December ,2012,4,T4,0,O
1090,25/12/2012,52,December ,2012,4,T4,0,O
1091,26/12/2012,52,December ,2012,4,T4,0,O
1092,27/12/2012,52,December ,2012,4,T4,0,O
1093,28/12/2012,52,December ,2012,4,T4,0,O
1094,29/12/2012,52,December ,2012,4,T4,0,O
1095,30/12/2012,52,December ,2012,4,T4,0,O
1096,31/12/2012,1,December ,2012,4,T4,1,O
1097,01/01/2013,1,January  ,2013,1,T1,0,N
1098,02/01/2013,1,January  ,2013,1,T1,0,N
1099,03/01/2013,1,January  ,2013,1,T1,0,N
1100,04/01/2013,1,January  ,2013,1,T1,0,N
1101,05/01/2013,1,January  ,2013,1,T1,0,N
1102,06/01/2013,1,January  ,2013,1,T1,0,N
1103,07/01/2013,2,January  ,2013,1,T1,0,N
1104,08/01/2013,2,January  ,2013,1,T1,0,N
1105,09/01/2013,2,January  ,2013,1,T1,0,N
1106,10/01/2013,2,January  ,2013,1,T1,0,N
1107,11/01/2013,2,January  ,2013,1,T1,0,N
1108,12/01/2013,2,January  ,2013,1,T1,0,N
1109,13/01/2013,2,January  ,2013,1,T1,0,N
1110,14/01/2013,3,January  ,2013,1,T1,0,N
1111,15/01/2013,3,January  ,2013,1,T1,0,N
1112,16/01/2013,3,January  ,2013,1,T1,0,N
1113,17/01/2013,3,January  ,2013,1,T1,0,N
1114,18/01/2013,3,January  ,2013,1,T1,0,N
1115,19/01/2013,3,January  ,2013,1,T1,0,N
1116,20/01/2013,3,January  ,2013,1,T1,0,N
1117,21/01/2013,4,January  ,2013,1,T1,0,N
1118,22/01/2013,4,January  ,2013,1,T1,0,N
1119,23/01/2013,4,January  ,2013,1,T1,0,N
1120,24/01/2013,4,January  ,2013,1,T1,0,N
1121,25/01/2013,4,January  ,2013,1,T1,0,N
1122,26/01/2013,4,January  ,2013,1,T1,0,N
1123,27/01/2013,4,January  ,2013,1,T1,0,N
1124,28/01/2013,5,January  ,2013,1,T1,0,N
1125,29/01/2013,5,January  ,2013,1,T1,0,N
1126,30/01/2013,5,January  ,2013,1,T1,0,N
1127,31/01/2013,5,January  ,2013,1,T1,0,N
1128,01/02/2013,5,February ,2013,1,T1,0,N
1129,02/02/2013,5,February ,2013,1,T1,0,N
1130,03/02/2013,5,February ,2013,1,T1,0,N
1131,04/02/2013,6,February ,2013,1,T1,0,N
1132,05/02/2013,6,February ,2013,1,T1,0,N
1133,06/02/2013,6,February ,2013,1,T1,0,N
1134,07/02/2013,6,February ,2013,1,T1,0,N
1135,08/02/2013,6,February ,2013,1,T1,0,N
1136,09/02/2013,6,February ,2013,1,T1,0,N
1137,10/02/2013,6,February ,2013,1,T1,0,N
1138,11/02/2013,7,February ,2013,1,T1,0,N
1139,12/02/2013,7,February ,2013,1,T1,0,N
1140,13/02/2013,7,February ,2013,1,T1,0,N
1141,14/02/2013,7,February ,2013,1,T1,0,N
1142,15/02/2013,7,February ,2013,1,T1,0,N
1143,16/02/2013,7,February ,2013,1,T1,0,N
1144,17/02/2013,7,February ,2013,1,T1,0,N
1145,18/02/2013,8,February ,2013,1,T1,0,N
1146,19/02/2013,8,February ,2013,1,T1,0,N
1147,20/02/2013,8,February ,2013,1,T1,0,N
1148,21/02/2013,8,February ,2013,1,T1,0,N
1149,22/02/2013,8,February ,2013,1,T1,0,N
1150,23/02/2013,8,February ,2013,1,T1,0,N
1151,24/02/2013,8,February ,2013,1,T1,0,N
1152,25/02/2013,9,February ,2013,1,T1,0,N
1153,26/02/2013,9,February ,2013,1,T1,0,N
1154,27/02/2013,9,February ,2013,1,T1,0,N
1155,28/02/2013,9,February ,2013,1,T1,0,N
1156,01/03/2013,9,March    ,2013,1,T1,0,N
1157,02/03/2013,9,March    ,2013,1,T1,0,N
1158,03/03/2013,9,March    ,2013,1,T1,0,N
1159,04/03/2013,10,March    ,2013,1,T1,0,N
1160,05/03/2013,10,March    ,2013,1,T1,0,N
1161,06/03/2013,10,March    ,2013,1,T1,0,N
1162,07/03/2013,10,March    ,2013,1,T1,0,N
1163,08/03/2013,10,March    ,2013,1,T1,0,N
1164,09/03/2013,10,March    ,2013,1,T1,0,N
1165,10/03/2013,10,March    ,2013,1,T1,0,N
1166,11/03/2013,11,March    ,2013,1,T1,0,N
1167,12/03/2013,11,March    ,2013,1,T1,0,N
1168,13/03/2013,11,March    ,2013,1,T1,0,N
1169,14/03/2013,11,March    ,2013,1,T1,0,N
1170,15/03/2013,11,March    ,2013,1,T1,0,N
1171,16/03/2013,11,March    ,2013,1,T1,0,N
1172,17/03/2013,11,March    ,2013,1,T1,0,N
1173,18/03/2013,12,March    ,2013,1,T1,0,N
1174,19/03/2013,12,March    ,2013,1,T1,0,N
1175,20/03/2013,12,March    ,2013,1,T1,0,N
1176,21/03/2013,12,March    ,2013,1,T1,0,N
1177,22/03/2013,12,March    ,2013,1,T1,0,N
1178,23/03/2013,12,March    ,2013,1,T1,0,N
1179,24/03/2013,12,March    ,2013,1,T1,0,N
1180,25/03/2013,13,March    ,2013,1,T1,0,N
1181,26/03/2013,13,March    ,2013,1,T1,0,N
1182,27/03/2013,13,March    ,2013,1,T1,0,N
1183,28/03/2013,13,March    ,2013,1,T1,0,N
1184,29/03/2013,13,March    ,2013,1,T1,0,N
1185,30/03/2013,13,March    ,2013,1,T1,0,N
1186,31/03/2013,13,March    ,2013,1,T1,0,N
1187,01/04/2013,14,April    ,2013,2,T2,0,N
1188,02/04/2013,14,April    ,2013,2,T2,0,N
1189,03/04/2013,14,April    ,2013,2,T2,0,N
1190,04/04/2013,14,April    ,2013,2,T2,0,N
1191,05/04/2013,14,April    ,2013,2,T2,0,N
1192,06/04/2013,14,April    ,2013,2,T2,0,N
1193,07/04/2013,14,April    ,2013,2,T2,0,N
1194,08/04/2013,15,April    ,2013,2,T2,0,N
1195,09/04/2013,15,April    ,2013,2,T2,1,N
1196,10/04/2013,15,April    ,2013,2,T2,0,N
1197,11/04/2013,15,April    ,2013,2,T2,0,N
1198,12/04/2013,15,April    ,2013,2,T2,0,N
1199,13/04/2013,15,April    ,2013,2,T2,0,N
1200,14/04/2013,15,April    ,2013,2,T2,0,N
1201,15/04/2013,16,April    ,2013,2,T2,0,N
1202,16/04/2013,16,April    ,2013,2,T2,0,N
1203,17/04/2013,16,April    ,2013,2,T2,0,N
1204,18/04/2013,16,April    ,2013,2,T2,0,N
1205,19/04/2013,16,April    ,2013,2,T2,0,N
1206,20/04/2013,16,April    ,2013,2,T2,0,N
1207,21/04/2013,16,April    ,2013,2,T2,0,N
1208,22/04/2013,17,April    ,2013,2,T2,0,N
1209,23/04/2013,17,April    ,2013,2,T2,0,N
1210,24/04/2013,17,April    ,2013,2,T2,0,N
1211,25/04/2013,17,April    ,2013,2,T2,0,N
1212,26/04/2013,17,April    ,2013,2,T2,0,N
1213,27/04/2013,17,April    ,2013,2,T2,0,N
1214,28/04/2013,17,April    ,2013,2,T2,0,N
1215,29/04/2013,18,April    ,2013,2,T2,0,N
1216,30/04/2013,18,April    ,2013,2,T2,0,N
1217,01/05/2013,18,May      ,2013,2,T2,0,N
1218,02/05/2013,18,May      ,2013,2,T2,0,N
1219,03/05/2013,18,May      ,2013,2,T2,0,N
1220,04/05/2013,18,May      ,2013,2,T2,0,N
1221,05/05/2013,18,May      ,2013,2,T2,0,N
1222,06/05/2013,19,May      ,2013,2,T2,0,N
1223,07/05/2013,19,May      ,2013,2,T2,0,N
1224,08/05/2013,19,May      ,2013,2,T2,0,N
1225,09/05/2013,19,May      ,2013,2,T2,0,N
1226,10/05/2013,19,May      ,2013,2,T2,0,N
1227,11/05/2013,19,May      ,2013,2,T2,0,N
1228,12/05/2013,19,May      ,2013,2,T2,0,N
1229,13/05/2013,20,May      ,2013,2,T2,0,N
1230,14/05/2013,20,May      ,2013,2,T2,0,N
1231,15/05/2013,20,May      ,2013,2,T2,0,N
1232,16/05/2013,20,May      ,2013,2,T2,0,N
1233,17/05/2013,20,May      ,2013,2,T2,0,N
1234,18/05/2013,20,May      ,2013,2,T2,0,N
1235,19/05/2013,20,May      ,2013,2,T2,0,N
1236,20/05/2013,21,May      ,2013,2,T2,0,N
1237,21/05/2013,21,May      ,2013,2,T2,0,N
1238,22/05/2013,21,May      ,2013,2,T2,0,N
1239,23/05/2013,21,May      ,2013,2,T2,0,N
1240,24/05/2013,21,May      ,2013,2,T2,0,N
1241,25/05/2013,21,May      ,2013,2,T2,0,N
1242,26/05/2013,21,May      ,2013,2,T2,0,N
1243,27/05/2013,22,May      ,2013,2,T2,0,N
1244,28/05/2013,22,May      ,2013,2,T2,0,N
1245,29/05/2013,22,May      ,2013,2,T2,0,N
1246,30/05/2013,22,May      ,2013,2,T2,0,N
1247,31/05/2013,22,May      ,2013,2,T2,0,N
1248,01/06/2013,22,June     ,2013,2,T2,0,N
1249,02/06/2013,22,June     ,2013,2,T2,0,N
1250,03/06/2013,23,June     ,2013,2,T2,0,N
1251,04/06/2013,23,June     ,2013,2,T2,0,N
1252,05/06/2013,23,June     ,2013,2,T2,0,N
1253,06/06/2013,23,June     ,2013,2,T2,0,N
1254,07/06/2013,23,June     ,2013,2,T2,0,N
1255,08/06/2013,23,June     ,2013,2,T2,0,N
1256,09/06/2013,23,June     ,2013,2,T2,0,N
1257,10/06/2013,24,June     ,2013,2,T2,0,N
1258,11/06/2013,24,June     ,2013,2,T2,0,N
1259,12/06/2013,24,June     ,2013,2,T2,0,N
1260,13/06/2013,24,June     ,2013,2,T2,0,N
1261,14/06/2013,24,June     ,2013,2,T2,0,N
1262,15/06/2013,24,June     ,2013,2,T2,0,N
1263,16/06/2013,24,June     ,2013,2,T2,0,N
1264,17/06/2013,25,June     ,2013,2,T2,0,N
1265,18/06/2013,25,June     ,2013,2,T2,0,N
1266,19/06/2013,25,June     ,2013,2,T2,0,N
1267,20/06/2013,25,June     ,2013,2,T2,0,N
1268,21/06/2013,25,June     ,2013,2,T2,0,N
1269,22/06/2013,25,June     ,2013,2,T2,0,N
1270,23/06/2013,25,June     ,2013,2,T2,0,N
1271,24/06/2013,26,June     ,2013,2,T2,0,N
1272,25/06/2013,26,June     ,2013,2,T2,0,N
1273,26/06/2013,26,June     ,2013,2,T2,0,N
1274,27/06/2013,26,June     ,2013,2,T2,0,N
1275,28/06/2013,26,June     ,2013,2,T2,0,N
1276,29/06/2013,26,June     ,2013,2,T2,0,N
1277,30/06/2013,26,June     ,2013,2,T2,0,N
1278,01/07/2013,27,July     ,2013,3,T3,0,N
1279,02/07/2013,27,July     ,2013,3,T3,0,N
1280,03/07/2013,27,July     ,2013,3,T3,0,N
1281,04/07/2013,27,July     ,2013,3,T3,0,N
1282,05/07/2013,27,July     ,2013,3,T3,0,N
1283,06/07/2013,27,July     ,2013,3,T3,0,N
1284,07/07/2013,27,July     ,2013,3,T3,0,N
1285,08/07/2013,28,July     ,2013,3,T3,0,N
1286,09/07/2013,28,July     ,2013,3,T3,0,N
1287,10/07/2013,28,July     ,2013,3,T3,0,N
1288,11/07/2013,28,July     ,2013,3,T3,0,N
1289,12/07/2013,28,July     ,2013,3,T3,0,N
1290,13/07/2013,28,July     ,2013,3,T3,0,N
1291,14/07/2013,28,July     ,2013,3,T3,0,N
1292,15/07/2013,29,July     ,2013,3,T3,0,N
1293,16/07/2013,29,July     ,2013,3,T3,0,N
1294,17/07/2013,29,July     ,2013,3,T3,0,N
1295,18/07/2013,29,July     ,2013,3,T3,1,N
1296,19/07/2013,29,July     ,2013,3,T3,0,N
1297,20/07/2013,29,July     ,2013,3,T3,0,N
1298,21/07/2013,29,July     ,2013,3,T3,0,N
1299,22/07/2013,30,July     ,2013,3,T3,0,N
1300,23/07/2013,30,July     ,2013,3,T3,0,N
1301,24/07/2013,30,July     ,2013,3,T3,0,N
1302,25/07/2013,30,July     ,2013,3,T3,0,N
1303,26/07/2013,30,July     ,2013,3,T3,0,N
1304,27/07/2013,30,July     ,2013,3,T3,0,N
1305,28/07/2013,30,July     ,2013,3,T3,0,N
1306,29/07/2013,31,July     ,2013,3,T3,0,N
1307,30/07/2013,31,July     ,2013,3,T3,0,N
1308,31/07/2013,31,July     ,2013,3,T3,0,N
1309,01/08/2013,31,August   ,2013,3,T3,0,N
1310,02/08/2013,31,August   ,2013,3,T3,0,N
1311,03/08/2013,31,August   ,2013,3,T3,0,N
1312,04/08/2013,31,August   ,2013,3,T3,0,N
1313,05/08/2013,32,August   ,2013,3,T3,0,N
1314,06/08/2013,32,August   ,2013,3,T3,0,N
1315,07/08/2013,32,August   ,2013,3,T3,0,N
1316,08/08/2013,32,August   ,2013,3,T3,0,N
1317,09/08/2013,32,August   ,2013,3,T3,0,N
1318,10/08/2013,32,August   ,2013,3,T3,0,N
1319,11/08/2013,32,August   ,2013,3,T3,0,N
1320,12/08/2013,33,August   ,2013,3,T3,0,N
1321,13/08/2013,33,August   ,2013,3,T3,0,N
1322,14/08/2013,33,August   ,2013,3,T3,0,N
1323,15/08/2013,33,August   ,2013,3,T3,0,N
1324,16/08/2013,33,August   ,2013,3,T3,0,N
1325,17/08/2013,33,August   ,2013,3,T3,0,N
1326,18/08/2013,33,August   ,2013,3,T3,0,N
1327,19/08/2013,34,August   ,2013,3,T3,0,N
1328,20/08/2013,34,August   ,2013,3,T3,0,N
1329,21/08/2013,34,August   ,2013,3,T3,0,N
1330,22/08/2013,34,August   ,2013,3,T3,0,N
1331,23/08/2013,34,August   ,2013,3,T3,0,N
1332,24/08/2013,34,August   ,2013,3,T3,0,N
1333,25/08/2013,34,August   ,2013,3,T3,0,N
1334,26/08/2013,35,August   ,2013,3,T3,0,N
1335,27/08/2013,35,August   ,2013,3,T3,0,N
1336,28/08/2013,35,August   ,2013,3,T3,0,N
1337,29/08/2013,35,August   ,2013,3,T3,0,N
1338,30/08/2013,35,August   ,2013,3,T3,0,N
1339,31/08/2013,35,August   ,2013,3,T3,0,N
1340,01/09/2013,35,September,2013,3,T3,0,N
1341,02/09/2013,36,September,2013,3,T3,0,N
1342,03/09/2013,36,September,2013,3,T3,0,N
1343,04/09/2013,36,September,2013,3,T3,0,N
1344,05/09/2013,36,September,2013,3,T3,0,N
1345,06/09/2013,36,September,2013,3,T3,0,N
1346,07/09/2013,36,September,2013,3,T3,0,N
1347,08/09/2013,36,September,2013,3,T3,0,N
1348,09/09/2013,37,September,2013,3,T3,0,N
1349,10/09/2013,37,September,2013,3,T3,0,N
1350,11/09/2013,37,September,2013,3,T3,0,N
1351,12/09/2013,37,September,2013,3,T3,0,N
1352,13/09/2013,37,September,2013,3,T3,0,N
1353,14/09/2013,37,September,2013,3,T3,0,N
1354,15/09/2013,37,September,2013,3,T3,0,N
1355,16/09/2013,38,September,2013,3,T3,0,N
1356,17/09/2013,38,September,2013,3,T3,0,N
1357,18/09/2013,38,September,2013,3,T3,0,N
1358,19/09/2013,38,September,2013,3,T3,0,N
1359,20/09/2013,38,September,2013,3,T3,0,N
1360,21/09/2013,38,September,2013,3,T3,0,N
1361,22/09/2013,38,September,2013,3,T3,0,N
1362,23/09/2013,39,September,2013,3,T3,0,N
1363,24/09/2013,39,September,2013,3,T3,0,N
1364,25/09/2013,39,September,2013,3,T3,0,N
1365,26/09/2013,39,September,2013,3,T3,0,N
1366,27/09/2013,39,September,2013,3,T3,0,N
1367,28/09/2013,39,September,2013,3,T3,0,N
1368,29/09/2013,39,September,2013,3,T3,0,N
1369,30/09/2013,40,September,2013,3,T3,0,N
1370,01/10/2013,40,October  ,2013,4,T4,0,N
1371,02/10/2013,40,October  ,2013,4,T4,0,N
1372,03/10/2013,40,October  ,2013,4,T4,0,N
1373,04/10/2013,40,October  ,2013,4,T4,0,N
1374,05/10/2013,40,October  ,2013,4,T4,0,N
1375,06/10/2013,40,October  ,2013,4,T4,0,N
1376,07/10/2013,41,October  ,2013,4,T4,0,N
1377,08/10/2013,41,October  ,2013,4,T4,0,N
1378,09/10/2013,41,October  ,2013,4,T4,0,N
1379,10/10/2013,41,October  ,2013,4,T4,0,N
1380,11/10/2013,41,October  ,2013,4,T4,0,N
1381,12/10/2013,41,October  ,2013,4,T4,0,N
1382,13/10/2013,41,October  ,2013,4,T4,0,N
1383,14/10/2013,42,October  ,2013,4,T4,0,N
1384,15/10/2013,42,October  ,2013,4,T4,0,N
1385,16/10/2013,42,October  ,2013,4,T4,0,N
1386,17/10/2013,42,October  ,2013,4,T4,0,N
1387,18/10/2013,42,October  ,2013,4,T4,0,N
1388,19/10/2013,42,October  ,2013,4,T4,0,N
1389,20/10/2013,42,October  ,2013,4,T4,0,N
1390,21/10/2013,43,October  ,2013,4,T4,0,N
1391,22/10/2013,43,October  ,2013,4,T4,0,N
